From	To
Q9I7W2	FBgn0030100
Q9V3Y8	FBgn0086657
P20905	FBgn0004573
Q7KV84	FBgn0035392
Q7YTX2	FBgn0035392
Q8I939	FBgn0035392
Q8I940	FBgn0035392
Q8IGI3	FBgn0035392
Q9VZV9	FBgn0035392
Q9V675	FBgn0033696
Q9VRQ1	FBgn0035639
Q9V9X7	FBgn0039846
Q9VC57	FBgn0039213
Q9VZJ9	FBgn0035483
Q9VDI3	FBgn0038830
Q9W158	FBgn0035016
Q9VUU5	FBgn0040230
Q7K0S5	FBgn0034372
P40808	FBgn0013308
O97132	FBgn0000152
Q9VHN6	FBgn0037608
Q8T010	FBgn0031762
Q9VMJ4	FBgn0031762
Q9V3Q4	FBgn0040308
Q9VFE9	FBgn0038272
Q8MT18	FBgn0039358
Q7K3Z2	FBgn0033132
P08928	FBgn0002525
P24785	FBgn0002774
Q9VZK8	FBgn0035476
Q8MKL4	FBgn0034194
Q8MMC6	FBgn0043792
Q8SXJ5	FBgn0051612
Q9V9Q2	FBgn0051612
Q9VPG0	FBgn0036986
Q9VQQ9	FBgn0266670
Q9VEJ2	FBgn0010926
Q9Y134	FBgn0001986
P54360	FBgn0000658
Q0KHV6	FBgn0029891
Q86P98	FBgn0037679
Q8T0L6	FBgn0037679
Q9VHF6	FBgn0037679
Q9NCW9	FBgn0030556
Q9VY44	FBgn0030556
Q23985	FBgn0000524
Q9W3W1	FBgn0029903
Q9VQF7	FBgn0031453
Q8T915	FBgn0037296
Q8SX57	FBgn0051549
Q9VNF3	FBgn0037354
O97420	FBgn0026088
P42325	FBgn0013303
O76922	FBgn0000146
P52295	FBgn0267727
Q8INM3	FBgn0037810
Q9W0D3	FBgn0035237
Q9VGJ9	FBgn0037933
O61722	FBgn0024734
Q7KPK2	FBgn0024734
Q8SX36	FBgn0024734
Q95VY8	FBgn0024734
Q9VWE7	FBgn0031051
O01346	FBgn0001404
Q7KN74	FBgn0021847
Q9VX12	FBgn0030874
A1Z9S8	FBgn0033948
Q8SZ05	FBgn0033948
Q9VB05	FBgn0086346
Q7KUT8	FBgn0020389
Q8IQV1	FBgn0020389
Q961A8	FBgn0020389
Q9VW48	FBgn0020389
Q9W3E1	FBgn0026679
Q9VDU1	FBgn0038733
Q86BG8	FBgn0053056
Q961L8	FBgn0053056
Q95RC0	FBgn0024362
Q9W1A4	FBgn0041582
Q8SXR5	FBgn0034054
Q8MSM9	FBgn0037572
Q9VUY8	FBgn0036571
Q9VKY8	FBgn0032224
P56079	FBgn0010350
Q9VVI0	FBgn0036733
P62152	FBgn0000253
Q9VSH4	FBgn0035872
Q9VHN3	FBgn0037611
Q9VHM0	FBgn0037625
Q9VUR2	FBgn0036514
O18359	FBgn0020647
Q8MRS5	FBgn0020647
Q95R71	FBgn0020647
Q9VCE7	FBgn0020647
Q9VE73	FBgn0038617
Q9V3L6	FBgn0022943
Q9VT94	FBgn0036082
Q9W5R8	FBgn0064225
Q9W3V2	FBgn0029912
Q24458	FBgn0014006
Q7KSB7	FBgn0014006
Q8I6M5	FBgn0014006
Q9VDS9	FBgn0014006
P47948	FBgn0010423
Q9NHV9	FBgn0040068
Q9VEH4	FBgn0038531
Q9VJZ2	FBgn0032513
Q6UBD8	FBgn0086690
Q8T9E5	FBgn0086690
Q8T3L8	FBgn0034614
Q9W2I2	FBgn0034614
Q0KHQ6	FBgn0027621
Q9VWH7	FBgn0027621
Q9Y1W3	FBgn0027621
Q9VDI1	FBgn0053094
P29993	FBgn0010051
Q9VWB0	FBgn0052226
Q9VEX9	FBgn0024491
Q9XZ12	FBgn0064766
Q9VGF1	FBgn0037975
Q9GQF1	FBgn0024187
Q9W057	FBgn0035299
Q9VE04	FBgn0038678
Q9VMY1	FBgn0031651
Q7KN61	FBgn0025373
Q9VVC0	FBgn0036677
Q9VJF2	FBgn0045486
Q9VGN4	FBgn0051374
Q8SYG2	FBgn0027055
P41126	FBgn0011272
Q961B3	FBgn0035204
Q9VPR5	FBgn0031266
Q9Y1A7	FBgn0002778
Q9VPR2	FBgn0031264
Q94519	FBgn0011361
Q9VBT8	FBgn0039310
Q9VSZ6	FBgn0036000
Q8SXY1	FBgn0038842
Q9VSS1	FBgn0086706
Q9VW45	FBgn0036911
Q8WR19	FBgn0036911
Q8WR20	FBgn0036911
O16125	FBgn0014133
Q8IR86	FBgn0014133
Q962F2	FBgn0014133
Q9VYV8	FBgn0014133
Q6J5K9	FBgn0041164
O76994	FBgn0025366
Q24324	FBgn0010269
Q9W4Y0	FBgn0040375
Q8T981	FBgn0031786
Q9VMG6	FBgn0031786
Q9VQT0	FBgn0015663
Q86BJ3	FBgn0003089
Q24173	FBgn0015000
Q9VM19	FBgn0031907
Q9VTH0	FBgn0036147
Q9VMQ3	FBgn0031715
Q8MZA0	FBgn0031721
Q9VMP5	FBgn0031721
Q9VAC1	FBgn0039737
P51140	FBgn0000499
Q9W5N2	FBgn0040007
P48609	FBgn0013762
Q7YU93	FBgn0035482
Q9VZK1	FBgn0035482
O16129	FBgn0275436
Q8T8Y1	FBgn0051245
Q9VDX9	FBgn0051245
P15348	FBgn0284220
Q86BB1	FBgn0037234
Q8IGM7	FBgn0037234
Q8IPM6	FBgn0037234
Q95RI8	FBgn0037234
Q9VZX1	FBgn0035379
Q9VMX1	FBgn0031659
Q7JWH6	FBgn0033421
A1Z6K2	FBgn0033063
Q9VSS2	FBgn0035947
P12646	FBgn0004057
Q8MSV2	FBgn0052423
Q9W1S6	FBgn0034841
Q9VPT9	FBgn0031285
Q9VS78	FBgn0035790
A0AQH0	FBgn0010590
Q9VXN0	FBgn0030700
O18358	FBgn0020655
Q9VTX5	FBgn0020655
Q24533	FBgn0000411
Q9W3U1	FBgn0052732
Q9VNZ8	FBgn0037116
O96539	FBgn0025720
Q8I0P9	FBgn0000032
Q9VAD0	FBgn0000032
Q9VNL4	FBgn0051559
Q9VCC3	FBgn0039159
Q8MQQ8	FBgn0031990
Q9VLS7	FBgn0031990
Q95TS5	FBgn0036570
O76912	FBgn0024973
Q8IR76	FBgn0030431
Q9VYI5	FBgn0030431
Q9VJL6	FBgn0028894
Q9W1K6	FBgn0034898
Q9V8P9	FBgn0267351
Q95RR1	FBgn0052446
Q9VXG4	FBgn0030749
Q8SYZ8	FBgn0031913
Q9VM12	FBgn0031913
Q8SYU7	FBgn0036906
Q9VW38	FBgn0036906
Q95R35	FBgn0052064
P91634	FBgn0015279
Q5U110	FBgn0020493
P41046	FBgn0010313
Q9VBS9	FBgn0039319
Q9VF86	FBgn0038321
Q9VTX2	FBgn0036282
Q8SX06	FBgn0036146
Q9VYI3	FBgn0030433
Q9VGW4	FBgn0037836
Q8INK9	FBgn0267376
Q8INL3	FBgn0051373
Q9VT04	FBgn0036007
Q9V3Y2	FBgn0001977
Q8STG9	FBgn0086357
Q9VZ87	FBgn0035572
Q8IGU0	FBgn0034433
Q8SYD9	FBgn0034433
Q8T389	FBgn0034433
Q8MZ97	FBgn0038078
Q9VG36	FBgn0038078
Q9VA73	FBgn0028646
Q9VZW0	FBgn0052484
Q9VWV8	FBgn0030915
O01712	FBgn0019990
O61651	FBgn0019990
Q7YU14	FBgn0019990
Q9V9X8	FBgn0019990
Q8T8Q5	FBgn0034854
Q9W1R3	FBgn0034854
Q9VZB0	FBgn0035555
O16844	FBgn0000352
Q8T0J5	FBgn0038610
Q9VE80	FBgn0038610
Q9VX91	FBgn0030809
Q960H9	FBgn0031782
Q9VMH1	FBgn0031782
O46050	FBgn0023542
Q9UB80	FBgn0023542
Q9VM46	FBgn0266666
Q8SY33	FBgn0051992
Q8T0F1	FBgn0035121
Q9W0S7	FBgn0035121
Q8T912	FBgn0030660
Q9VXT0	FBgn0030660
Q9VQD8	FBgn0031437
P98149	FBgn0011274
Q8MZG6	FBgn0038981
Q9VCZ2	FBgn0038981
Q9VGT2	FBgn0040253
Q9NBK5	FBgn0003744
P23647	FBgn0001079
Q9VBH8	FBgn0039406
Q06559	FBgn0002622
Q9V3J9	FBgn0028862
Q9W3X5	FBgn0029890
Q9VHE3	FBgn0037688
Q9VP47	FBgn0037073
Q9VKZ7	FBgn0032217
Q9VKJ6	FBgn0027582
Q7JYM7	FBgn0033794
Q9XZ61	FBgn0011327
Q9W4E6	FBgn0029745
Q9VP18	FBgn0028663
Q8WTC1	FBgn0026261
Q8MZ65	FBgn0051924
Q9V597	FBgn0285949
Q9VDZ2	FBgn0038685
Q9VQ44	FBgn0031365
Q9VAL0	FBgn0040623
Q8MRU1	FBgn0035059
Q9W112	FBgn0035059
O77431	FBgn0025633
Q9U4H0	FBgn0025633
Q9W5E8	FBgn0025633
Q9VVR6	FBgn0036804
Q9V4Q8	FBgn0033210
Q8T3K5	FBgn0053100
Q9VFS4	FBgn0038170
Q8MQJ9	FBgn0010300
Q9VB45	FBgn0040609
Q8SXR7	FBgn0034999
Q9W185	FBgn0034999
Q9W392	FBgn0030086
Q9W2R3	FBgn0016984
Q9VIK5	FBgn0032877
Q8IRK0	FBgn0020521
Q9VA45	FBgn0039797
Q9W1A2	FBgn0034982
Q9VW10	FBgn0036886
P43332	FBgn0003449
Q9VY50	FBgn0026713
Q9VY54	FBgn0026713
Q9VSA3	FBgn0035811
Q9VNR1	FBgn0037191
Q960C5	FBgn0032633
Q9VJE6	FBgn0032633
Q9VCW6	FBgn0046114
Q8MSM4	FBgn0038280
Q9VFE1	FBgn0038280
Q9V4L4	FBgn0040513
Q9W4H4	FBgn0029722
Q9W3F6	FBgn0030038
Q8SX87	FBgn0033010
Q26365	FBgn0003360
Q7JPT9	FBgn0005779
Q9VQL9	FBgn0005779
Q86PC0	FBgn0001994
Q8T0H7	FBgn0001994
Q9V406	FBgn0001994
Q9W4C1	FBgn0029766
O77477	FBgn0025336
Q9VV40	FBgn0036614
Q9VYK9	FBgn0030409
Q9VLM9	FBgn0032032
Q9VB28	FBgn0039522
Q9VFP0	FBgn0038195
Q8IGN1	FBgn0042125
Q9I7N2	FBgn0042125
Q9VLU1	FBgn0031976
P26016	FBgn0004509
P30430	FBgn0004509
O77460	FBgn0016687
Q95TF6	FBgn0038429
Q9VEV2	FBgn0038429
Q9VEU6	FBgn0038435
Q7K2G1	FBgn0033886
Q9VIF5	FBgn0086251
Q9VF25	FBgn0038371
Q8SYQ1	FBgn0031003
Q9VWJ9	FBgn0031003
P08175	FBgn0002862
Q9VCA8	FBgn0043884
Q9VMV0	FBgn0031675
Q7YTY2	FBgn0053111
Q9VCH2	FBgn0053111
Q5LJP9	FBgn0032997
Q86PB9	FBgn0036663
Q9VVA4	FBgn0036663
Q9W4R1	FBgn0029672
Q8IMY3	FBgn0051414
Q7KSW3	FBgn0051472
Q9VHZ5	FBgn0051472
Q9VFB2	FBgn0038307
Q9V9C8	FBgn0029131
A1Z992	FBgn0053138
Q8T0H4	FBgn0053138
Q9VME5	FBgn0043854
Q6IDH2	FBgn0033853
Q8SZX5	FBgn0033853
A1Z9A2	FBgn0033810
Q27268	FBgn0014189
Q8T062	FBgn0038818
Q9V3X5	FBgn0028481
Q8MZ05	FBgn0032354
Q9VKI2	FBgn0032354
P40320	FBgn0005278
Q9VFI3	FBgn0038243
P32748	FBgn0000447
O76216	FBgn0020388
Q9VTZ1	FBgn0020388
P43125	FBgn0003218
Q95RU8	FBgn0040372
Q9V3K8	FBgn0040372
Q9VIS3	FBgn0032820
Q8IPB9	FBgn0051716
Q9VKX1	FBgn0051716
Q8T3K1	FBgn0039508
Q9VB48	FBgn0039508
Q86BN5	FBgn0038957
Q86BN6	FBgn0038957
Q8T8W6	FBgn0038957
Q8MLP3	FBgn0034997
Q9W188	FBgn0034997
Q9VHE5	FBgn0037686
Q9VHN9	FBgn0086679
Q7K0B6	FBgn0050000
A1Z7X7	FBgn0050005
O44226	FBgn0023212
Q8MYX5	FBgn0023212
Q8I0S6	FBgn0011205
Q9NHN2	FBgn0011205
Q9VPG4	FBgn0011205
Q9VPG5	FBgn0011205
O18680	FBgn0020764
Q8T4G6	FBgn0020764
O76889	FBgn0025394
Q8SZH4	FBgn0025394
Q8T9K2	FBgn0025394
Q9W579	FBgn0025394
Q9VL49	FBgn0011584
Q960Q8	FBgn0035027
Q9VSZ5	FBgn0035999
Q9VQK0	FBgn0025681
Q8IRR0	FBgn0029854
Q8SY77	FBgn0029854
Q9VE39	FBgn0038646
O76455	FBgn0016672
Q9VFP6	FBgn0016672
Q9W2U4	FBgn0030208
Q058Z8	FBgn0050324
Q8SX30	FBgn0034590
Q9W2L2	FBgn0034590
Q95SP9	FBgn0038467
Q9VEP6	FBgn0038467
Q7YU03	FBgn0030735
Q9W4N8	FBgn0029687
Q8T045	FBgn0086253
O46084	FBgn0023517
Q9VG74	FBgn0038045
Q8SZY9	FBgn0052075
Q9V9N9	FBgn0032974
Q9VV48	FBgn0036621
Q9VHN8	FBgn0037606
Q9V8I2	FBgn0034350
Q8MKW7	FBgn0028426
Q9VGE4	FBgn0037979
O18645	FBgn0023169
Q5U118	FBgn0023169
Q7KK41	FBgn0023169
Q9NHD0	FBgn0052104
Q9VTX1	FBgn0052104
Q86P67	FBgn0052112
Q8IQI4	FBgn0052112
Q8IQI5	FBgn0052112
Q9VQX6	FBgn0031590
Q9VMG1	FBgn0026755
P20240	FBgn0266420
P02825	FBgn0013276
Q9VDX5	FBgn0038702
Q9NJB4	FBgn0026250
Q9VEA1	FBgn0026250
Q8IPZ5	FBgn0031483
Q9VQJ6	FBgn0031483
Q9VLC5	FBgn0012036
Q9W1D9	FBgn0034951
Q95TY9	FBgn0031800
Q9VMF1	FBgn0031800
Q9VK20	FBgn0032486
Q9W541	FBgn0023512
Q59DT1	FBgn0032957
Q7KRS5	FBgn0032957
Q8IMF2	FBgn0032957
Q9V9R1	FBgn0032957
Q24080	FBgn0015296
Q9V3C8	FBgn0015296
Q8SZ87	FBgn0031601
Q9W1U6	FBgn0034822
Q9VZF4	FBgn0041171
Q9VE87	FBgn0038607
Q8IRY7	FBgn0020381
P49028	FBgn0002736
Q9W0R7	FBgn0052343
Q24284	FBgn0003416
Q8MQR1	FBgn0003416
Q9VXH3	FBgn0003416
Q9W171	FBgn0035006
Q9XYP8	FBgn0001612
Q8T9D9	FBgn0000247
Q9VAG5	FBgn0000247
A1Z7S1	FBgn0002567
A1Z7S2	FBgn0002567
A1Z7S3	FBgn0002567
Q8IMQ4	FBgn0051076
Q7KY07	FBgn0002567
Q86PD0	FBgn0002567
Q8IH37	FBgn0002567
Q8T0G8	FBgn0002567
Q8SY00	FBgn0051102
Q99323	FBgn0265434
Q8MSZ7	FBgn0034879
Q9W1M9	FBgn0034879
O61307	FBgn0004449
Q59DP7	FBgn0039900
Q6NNV2	FBgn0039900
Q9V4C4	FBgn0039900
Q9VYH3	FBgn0030447
Q7K0X3	FBgn0035205
Q9VIM0	FBgn0032864
Q04448	FBgn0010222
Q9VI82	FBgn0037489
Q8MRB7	FBgn0032919
Q9VIF6	FBgn0032919
Q9VTP4	FBgn0036213
Q95T19	FBgn0051133
Q95TH1	FBgn0032521
Q960Q6	FBgn0032521
Q9VJY3	FBgn0032521
Q9VFL0	FBgn0038221
Q8SZU4	FBgn0032986
Q9V9M8	FBgn0032986
Q8MR31	FBgn0024728
P48809	FBgn0004838
Q9XY35	FBgn0011227
Q9VSY4	FBgn0035989
Q24547	FBgn0013343
Q9VI74	FBgn0037482
Q9VP04	FBgn0037110
Q9VKQ8	FBgn0032294
Q960B1	FBgn0010812
Q9VHW4	FBgn0010812
Q8IMX8	FBgn0051184
Q8MSQ1	FBgn0038827
Q8MYL1	FBgn0038827
Q24401	FBgn0013300
Q24405	FBgn0013300
Q8T3U9	FBgn0013300
Q9V3S3	FBgn0013300
Q9VQS5	FBgn0031550
Q9W4R3	FBgn0052791
Q8IN02	FBgn0024558
Q8IMT6	FBgn0051300
Q8SZQ8	FBgn0051300
Q9VFM9	FBgn0038206
Q8IQ95	FBgn0003041
Q8IQ96	FBgn0003041
Q8IQ97	FBgn0003041
Q9U7D8	FBgn0003041
Q9V9S0	FBgn0032949
Q9VXE4	FBgn0030763
O77262	FBgn0025624
Q9VPR4	FBgn0021874
O46054	FBgn0015036
Q9W0E8	FBgn0043458
P83097	FBgn0046685
Q9VL63	FBgn0051712
Q24117	FBgn0011760
P08111	FBgn0002121
Q9VL06	FBgn0032208
Q8SWZ8	FBgn0037749
Q9VH72	FBgn0037749
Q9V419	FBgn0028940
O61604	FBgn0024238
Q8IQZ7	FBgn0024238
Q8IQZ8	FBgn0024238
Q95RN9	FBgn0024238
Q9VFU8	FBgn0004049
P18106	FBgn0000723
P04388	FBgn0003206
Q9VPX5	FBgn0031310
Q9VVL0	FBgn0036756
Q9V9Y7	FBgn0040628
Q9VZI3	FBgn0035498
Q95R59	FBgn0029003
Q9U3W6	FBgn0029003
Q9Y170	FBgn0041102
Q9VQX0	FBgn0031585
Q8IM86	FBgn0025726
Q8IM87	FBgn0025726
Q9V483	FBgn0025726
Q9V429	FBgn0040070
Q0KI58	FBgn0042693
Q5BIJ2	FBgn0042693
Q8IN89	FBgn0042693
Q8IN90	FBgn0042693
Q95S91	FBgn0042693
Q9NFM7	FBgn0042693
Q9VEC6	FBgn0042693
Q9XZ28	FBgn0027515
Q9VQG4	FBgn0019830
Q9V420	FBgn0004465
Q9VNN3	FBgn0037420
A1ZAQ6	FBgn0034196
Q8MZ95	FBgn0034196
Q9VJW0	FBgn0032533
Q9VSV1	FBgn0035968
Q9W0Z4	FBgn0035073
Q8IMF3	FBgn0032955
Q8IMF4	FBgn0032955
Q95RP0	FBgn0032955
Q9V9R4	FBgn0032955
P25823	FBgn0003891
Q9XTM1	FBgn0266673
P84029	FBgn0284248
Q9VKM1	FBgn0004872
Q9VLS0	FBgn0031996
Q9VLH9	FBgn0032069
P35554	FBgn0005633
Q9W3V1	FBgn0029913
A1ZAA5	FBgn0001124
Q7K221	FBgn0001124
Q7YWB4	FBgn0001124
Q8IHB4	FBgn0001124
Q8SXA6	FBgn0038349
Q9VF51	FBgn0038349
Q7K332	FBgn0050159
Q9VTJ4	FBgn0285958
Q9VCB1	FBgn0039170
P08879	FBgn0000150
A1Z7W1	FBgn0033427
Q7K4R6	FBgn0033427
Q7K5K9	FBgn0034132
Q9VPA9	FBgn0037028
Q9VBF9	FBgn0039421
A1Z7M7	FBgn0033365
Q7JZK6	FBgn0033365
Q9VTU8	FBgn0027843
Q8T490	FBgn0039050
P29843	FBgn0001216
Q9GQQ0	FBgn0086676
Q9VPY3	FBgn0031317
P25867	FBgn0011217
Q9VYT9	FBgn0030338
Q8SYP9	FBgn0287187
Q8IGC5	FBgn0027081
Q8IP94	FBgn0027081
Q8MRL7	FBgn0027081
Q9VKB0	FBgn0027081
A1Z8U4	FBgn0010621
Q7KKI0	FBgn0010621
Q9W2R1	FBgn0034553
P46824	FBgn0010235
Q7YZ98	FBgn0027375
Q95U81	FBgn0027375
Q9U5E0	FBgn0027375
Q9UA31	FBgn0027375
Q9UA32	FBgn0027375
Q9V433	FBgn0027375
Q9Y1H2	FBgn0027375
P22979	FBgn0001229
Q94518	FBgn0086904
Q9VYD7	FBgn0030480
Q9VK51	FBgn0040510
Q7JY89	FBgn0028955
Q8IH47	FBgn0028955
Q9W1R5	FBgn0003977
O76248	FBgn0002566
Q7PL76	FBgn0002566
Q8MT46	FBgn0002566
Q9VUR7	FBgn0036519
Q8I941	FBgn0052485
Q24307	FBgn0015247
Q9VKU7	FBgn0026431
Q9I7S8	FBgn0020513
A1Z8U0	FBgn0033688
Q7KVL7	FBgn0034708
Q95RP4	FBgn0034708
Q9W277	FBgn0034708
Q8IPM1	FBgn0037248
P54398	FBgn0000640
Q9VQJ7	FBgn0031484
Q9VM67	FBgn0031869
P12428	FBgn0000241
Q9W445	FBgn0029833
Q8MZ85	FBgn0031440
Q0E9G4	FBgn0033188
Q961L4	FBgn0033188
Q01842	FBgn0000097
Q9XZ34	FBgn0050085
Q8T0A2	FBgn0038325
Q9VF80	FBgn0038325
A1ZAI3	FBgn0034143
Q86BG1	FBgn0034606
Q9W2J2	FBgn0034606
Q8IQS4	FBgn0052191
Q9NFX0	FBgn0010100
A1Z7Z4	FBgn0033446
Q7K2P3	FBgn0033446
Q8IGD2	FBgn0033446
Q9V4A1	FBgn0039925
Q7K4U8	FBgn0039836
Q9V9Z0	FBgn0039836
O76324	FBgn0002413
Q9VK61	FBgn0032452
A1Z7S0	FBgn0015477
Q5BHY9	FBgn0038810
Q95SX0	FBgn0038810
Q9VDK7	FBgn0038810
Q9W3D4	FBgn0040929
Q9VYB2	FBgn0030499
Q9VDL1	FBgn0038806
Q9VTS7	FBgn0036242
Q9W3Y1	FBgn0028360
Q9VWI2	FBgn0031020
Q7JNF5	FBgn0000227
Q9VR17	FBgn0000227
Q9W4S1	FBgn0029662
Q9W378	FBgn0026206
Q9Y111	FBgn0026206
P13678	FBgn0003093
Q9VVH0	FBgn0036723
Q9VWF0	FBgn0031048
Q961D6	FBgn0000547
Q9BN17	FBgn0000547
Q9VQW7	FBgn0000547
Q9VZE9	FBgn0035521
Q9W4F3	FBgn0029740
Q9VCF6	FBgn0039131
Q9VEX5	FBgn0020407
Q9VM93	FBgn0046704
Q9VX25	FBgn0030863
Q8T9H6	FBgn0030241
Q95SC3	FBgn0030241
Q9VZ62	FBgn0030241
Q7K3B7	FBgn0034488
Q9VN73	FBgn0037290
Q9VHT1	FBgn0037570
Q9VUL6	FBgn0036483
Q9VEC2	FBgn0038577
Q5U0X8	FBgn0033557
Q9VIE6	FBgn0032929
Q7KMH9	FBgn0027499
Q9VWK5	FBgn0027603
Q7JUR5	FBgn0033459
Q9VJ97	FBgn0032671
Q9VU34	FBgn0036333
Q9VYZ8	FBgn0030294
Q9VUB7	FBgn0052133
Q9VH32	FBgn0037782
P42281	FBgn0010387
Q9V399	FBgn0001992
Q24151	FBgn0016917
Q7K490	FBgn0033996
Q9VK07	FBgn0032499
P41043	FBgn0010226
Q9VBX3	FBgn0046214
A0A0B4K7J2	FBgn0039302
Q8T8Z0	FBgn0032609
Q9VJH7	FBgn0032609
Q9VGJ8	FBgn0037934
Q7JQG5	FBgn0033987
Q9VLD6	FBgn0032105
Q8IPJ3	FBgn0031857
Q9VM88	FBgn0031857
B7Z031	FBgn0031969
Q9V3Q6	FBgn0026323
Q7K3M5	FBgn0033160
Q8IPS4	FBgn0037200
Q9VNQ1	FBgn0037200
Q9W4X9	FBgn0004643
Q09101	FBgn0010114
Q9V4B2	FBgn0039889
Q9VNP5	FBgn0037205
Q8IPJ4	FBgn0028703
Q9VPN8	FBgn0031249
Q9VAL7	FBgn0015622
Q8I0A0	FBgn0039130
Q9VCF8	FBgn0039130
Q7K3Z3	FBgn0033179
Q9VDU2	FBgn0038732
Q961A5	FBgn0015391
Q9U6I2	FBgn0015391
Q9U9P6	FBgn0015391
Q9V3A7	FBgn0015391
Q9VNV3	FBgn0015075
Q9VDC2	FBgn0038876
Q9W148	FBgn0035025
Q23980	FBgn0004167
Q7KQ57	FBgn0004167
Q7KV69	FBgn0004167
Q7KV70	FBgn0004167
Q8MRH2	FBgn0004167
Q99140	FBgn0004167
Q9VZQ3	FBgn0004167
Q9VC93	FBgn0039183
Q9W092	FBgn0022702
Q9VAK0	FBgn0039673
Q9VEK5	FBgn0038505
Q9W4J6	FBgn0029713
A1Z6K9	FBgn0033072
Q8SXL7	FBgn0033072
Q9VPB2	FBgn0037025
Q9VDV2	FBgn0038723
Q8IR54	FBgn0002873
Q8IR55	FBgn0002873
Q9VY43	FBgn0002873
Q9VIF0	FBgn0032925
Q9VAB0	FBgn0039742
Q9VPL5	FBgn0031233
Q9VZS3	FBgn0035423
Q8IHE2	FBgn0039831
Q9V9Z6	FBgn0039831
Q9W376	FBgn0030099
Q86PA4	FBgn0000416
Q8IMH4	FBgn0000416
Q9U9P3	FBgn0000416
Q9Y125	FBgn0000416
Q9V9W3	FBgn0039857
Q9VUZ4	FBgn0036576
Q9VF87	FBgn0038320
Q27601	FBgn0004901
P42207	FBgn0011710
Q9W0G1	FBgn0267487
Q9W3J5	FBgn0030007
Q8T8Y2	FBgn0032650
Q9VJC2	FBgn0032650
P40809	FBgn0045843
Q8SX43	FBgn0031068
Q9VY30	FBgn0030570
Q9VLU3	FBgn0031974
Q9VZF5	FBgn0011692
Q7KSN8	FBgn0051368
Q9VGG9	FBgn0051368
Q8MQK8	FBgn0051368
Q8MSA2	FBgn0051368
Q5BI66	FBgn0037215
Q8IGB2	FBgn0037215
Q95TA1	FBgn0037215
Q9VMY5	FBgn0037215
Q9VVW7	FBgn0036847
Q9VZG7	FBgn0028664
Q9VSC1	FBgn0035827
Q7JW66	FBgn0033475
Q9NHY0	FBgn0040236
Q9W350	FBgn0040236
Q7JRI4	FBgn0033471
Q7JZ37	FBgn0033471
Q8SXM8	FBgn0027084
Q9W327	FBgn0027084
Q9W3Q1	FBgn0029958
Q9VA78	FBgn0039768
Q7K1Z5	FBgn0034061
Q9VKD3	FBgn0032393
Q9VQK5	FBgn0031492
Q9VDV3	FBgn0038722
Q9VJQ7	FBgn0086711
Q8MRQ9	FBgn0050460
O61734	FBgn0023094
Q7K3D4	FBgn0034368
Q8MSC4	FBgn0038252
Q9VCZ5	FBgn0038978
Q0KHU5	FBgn0052699
Q8IPE8	FBgn0028479
Q9V397	FBgn0028479
Q8SYJ6	FBgn0051176
Q9VD89	FBgn0051176
A8JQ65	FBgn0085413
Q7KTX2	FBgn0026179
Q9VP80	FBgn0026179
Q7YZ99	FBgn0035253
Q86BP9	FBgn0035253
Q95TP3	FBgn0035253
Q960C4	FBgn0035253
Q9W0B0	FBgn0035253
Q9W2N6	FBgn0034572
Q9NDM2	FBgn0046687
Q9VBP3	FBgn0027508
Q9VSM6	FBgn0035915
O76511	FBgn0024920
Q9VKT2	FBgn0032271
Q9VUA5	FBgn0036389
Q9VJZ1	FBgn0032514
P09040	FBgn0000500
Q9VND7	FBgn0037342
Q9VSL6	FBgn0035907
Q9VSB3	FBgn0052365
O61538	FBgn0019662
O61539	FBgn0019662
Q5G1W2	FBgn0019662
Q9VS54	FBgn0019662
Q9VD44	FBgn0038934
Q9W5H8	FBgn0040005
P50245	FBgn0015011
Q9VKP7	FBgn0032303
Q9W3C1	FBgn0027330
Q4V3F5	FBgn0033993
O96651	FBgn0026015
Q9VQV7	FBgn0031575
Q9VSW4	FBgn0035980
Q9VA69	FBgn0039776
Q7K4Q9	FBgn0010611
Q9VHZ9	FBgn0037519
Q9VW59	FBgn0036921
A8DYP0	FBgn0053519
Q7K4Z6	FBgn0053519
Q8MT81	FBgn0053519
Q9VF85	FBgn0021750
Q9V3S0	FBgn0010019
Q9VN25	FBgn0037249
Q9VIW7	FBgn0032781
A1Z7K2	FBgn0050349
Q8SXT6	FBgn0050349
Q8T413	FBgn0051826
Q9VJN4	FBgn0051826
Q9V3I2	FBgn0014010
Q9VAY2	FBgn0039562
Q9VWI1	FBgn0020261
Q9XZU2	FBgn0020261
Q8IQF8	FBgn0086254
Q9VTK9	FBgn0086254
Q86B47	FBgn0027602
Q9VDC6	FBgn0000527
A1ZAE2	FBgn0034113
Q95R60	FBgn0034113
Q9VUJ0	FBgn0036462
Q9VGV9	FBgn0037842
P19538	FBgn0004859
A1Z7P5	FBgn0003612
Q7K3E9	FBgn0033616
Q8I937	FBgn0052409
Q9VTH4	FBgn0041094
Q8SYQ8	FBgn0033100
Q9VCB9	FBgn0039163
Q7KMQ6	FBgn0026379
Q9V3L4	FBgn0026379
Q9Y0B6	FBgn0026379
Q8SX76	FBgn0051453
Q7JUP3	FBgn0034068
Q8T4G2	FBgn0034068
P48608	FBgn0011202
O76331	FBgn0024921
Q86PD5	FBgn0024921
Q8MSW8	FBgn0024921
Q8SX88	FBgn0024921
