locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
FBgn0085394,,1,347,NE,Nonessential
FBgn0085395,,1,347,NE,Nonessential
FBgn0085396,,1,347,NE,Nonessential
FBgn0085397,,1,347,NE,Nonessential
FBgn0085398,,1,347,NE,Nonessential
FBgn0085399,,1,347,NE,Nonessential
FBgn0085400,,1,347,NE,Nonessential
FBgn0085401,,1,347,NE,Nonessential
FBgn0085402,,1,347,NE,Nonessential
FBgn0085403,,1,347,NE,Nonessential
FBgn0085404,,1,347,NE,Nonessential
FBgn0085405,,1,347,NE,Nonessential
FBgn0085406,,1,347,NE,Nonessential
FBgn0085407,,1,347,NE,Nonessential
FBgn0085408,,1,347,NE,Nonessential
FBgn0085409,,1,347,NE,Nonessential
FBgn0085410,,1,347,NE,Nonessential
FBgn0085411,,1,347,NE,Nonessential
FBgn0085412,,1,347,NE,Nonessential
FBgn0085413,,1,347,NE,Nonessential
FBgn0085414,,1,347,NE,Nonessential
FBgn0085415,,1,347,NE,Nonessential
FBgn0085417,,1,347,NE,Nonessential
FBgn0085419,,1,347,NE,Nonessential
FBgn0085420,,1,347,NE,Nonessential
FBgn0085421,,1,347,NE,Nonessential
FBgn0085422,,1,347,NE,Nonessential
FBgn0085423,,1,347,NE,Nonessential
FBgn0085424,,1,347,NE,Nonessential
FBgn0085425,,1,347,NE,Nonessential
FBgn0085426,,1,347,NE,Nonessential
FBgn0085427,,1,347,NE,Nonessential
FBgn0085428,,1,347,NE,Nonessential
FBgn0085429,,1,347,NE,Nonessential
FBgn0085430,,1,347,NE,Nonessential
FBgn0085431,,1,347,NE,Nonessential
FBgn0085432,,1,347,NE,Nonessential
FBgn0085433,,1,347,NE,Nonessential
FBgn0085434,,1,347,NE,Nonessential
FBgn0085435,,1,347,NE,Nonessential
FBgn0085436,,1,347,NE,Nonessential
FBgn0085437,,1,347,NE,Nonessential
FBgn0085438,,1,347,NE,Nonessential
FBgn0085440,,1,347,NE,Nonessential
FBgn0085442,,1,347,NE,Nonessential
FBgn0085443,,1,347,NE,Nonessential
FBgn0085444,,1,347,NE,Nonessential
FBgn0085445,,1,347,NE,Nonessential
FBgn0085446,,1,347,NE,Nonessential
FBgn0085447,,1,347,NE,Nonessential
FBgn0085448,,1,347,NE,Nonessential
FBgn0085449,,1,347,NE,Nonessential
FBgn0085450,,1,347,NE,Nonessential
FBgn0085451,,1,347,NE,Nonessential
FBgn0085452,,1,347,NE,Nonessential
FBgn0085453,,1,347,NE,Nonessential
FBgn0085454,,1,347,NE,Nonessential
FBgn0085455,,1,347,NE,Nonessential
FBgn0085456,,1,347,NE,Nonessential
FBgn0085457,,1,347,NE,Nonessential
FBgn0085458,,1,347,NE,Nonessential
FBgn0085459,,1,347,NE,Nonessential
FBgn0085460,,1,347,NE,Nonessential
FBgn0085461,,1,347,NE,Nonessential
FBgn0085462,,1,347,NE,Nonessential
FBgn0085464,,1,347,NE,Nonessential
FBgn0085465,,1,347,NE,Nonessential
FBgn0085466,,1,347,NE,Nonessential
FBgn0085468,,1,347,NE,Nonessential
FBgn0085470,,1,347,NE,Nonessential
FBgn0085471,,1,347,NE,Nonessential
FBgn0085472,,1,347,NE,Nonessential
FBgn0085473,,1,347,NE,Nonessential
FBgn0085474,,1,347,NE,Nonessential
FBgn0085475,,1,347,NE,Nonessential
FBgn0085476,,1,347,NE,Nonessential
FBgn0085477,,1,347,NE,Nonessential
FBgn0085478,,1,347,NE,Nonessential
FBgn0085479,,1,347,NE,Nonessential
FBgn0085480,,1,347,NE,Nonessential
FBgn0085481,,1,347,NE,Nonessential
FBgn0085482,,1,347,NE,Nonessential
FBgn0085483,,1,347,NE,Nonessential
FBgn0085484,,1,347,NE,Nonessential
FBgn0085485,,1,347,NE,Nonessential
FBgn0085486,,1,347,NE,Nonessential
FBgn0085487,,1,347,NE,Nonessential
FBgn0085488,,1,347,NE,Nonessential
FBgn0085489,,1,347,NE,Nonessential
FBgn0085491,,1,347,NE,Nonessential
FBgn0085494,,1,347,NE,Nonessential
FBgn0085496,,1,347,NE,Nonessential
FBgn0085498,,1,347,NE,Nonessential
FBgn0085503,,1,347,NE,Nonessential
FBgn0085506,,1,347,NE,Nonessential
FBgn0085512,,1,347,NE,Nonessential
FBgn0085520,,1,347,NE,Nonessential
FBgn0085521,,1,347,NE,Nonessential
FBgn0085538,,1,347,NE,Nonessential
FBgn0085539,,1,347,NE,Nonessential
FBgn0085541,,1,347,NE,Nonessential
FBgn0085546,,1,347,NE,Nonessential
FBgn0085550,,1,347,NE,Nonessential
FBgn0085556,,1,347,NE,Nonessential
FBgn0085569,,1,347,NE,Nonessential
FBgn0085570,,1,347,NE,Nonessential
FBgn0085582,,1,347,NE,Nonessential
FBgn0085586,,1,347,NE,Nonessential
FBgn0085597,,1,347,NE,Nonessential
FBgn0085599,,1,347,NE,Nonessential
FBgn0085612,,1,347,NE,Nonessential
FBgn0085625,,1,347,NE,Nonessential
FBgn0085633,,1,347,NE,Nonessential
FBgn0085638,,1,347,NE,Nonessential
FBgn0085644,,1,347,NE,Nonessential
FBgn0085658,,1,347,NE,Nonessential
FBgn0085663,,1,347,NE,Nonessential
FBgn0085664,,1,347,NE,Nonessential
FBgn0085670,,1,347,NE,Nonessential
FBgn0085692,,1,347,NE,Nonessential
FBgn0085693,,1,347,NE,Nonessential
FBgn0085736,,1,347,NE,Nonessential
FBgn0085762,,1,347,NE,Nonessential
FBgn0085787,,1,347,NE,Nonessential
FBgn0086129,,1,347,NE,Nonessential
FBgn0086130,,1,347,NE,Nonessential
FBgn0086133,,1,347,NE,Nonessential
FBgn0086134,,1,347,E,Essential
FBgn0086200,,1,347,NE,Nonessential
FBgn0086251,,1,347,NE,Nonessential
FBgn0086253,,1,347,NE,Nonessential
FBgn0086254,,1,347,NE,Nonessential
FBgn0086265,,1,347,NE,Nonessential
FBgn0086266,,1,347,NE,Nonessential
FBgn0086346,,1,347,NE,Nonessential
FBgn0086347,,1,347,NE,Nonessential
FBgn0086348,,1,347,NE,Nonessential
FBgn0086350,,1,347,NE,Nonessential
FBgn0086355,,1,347,NE,Nonessential
FBgn0086356,,1,347,NE,Nonessential
FBgn0086357,,1,347,NE,Nonessential
FBgn0086358,,1,347,NE,Nonessential
FBgn0086359,,1,347,NE,Nonessential
FBgn0086361,,1,347,NE,Nonessential
FBgn0086362,,1,347,NE,Nonessential
FBgn0086364,,1,347,NE,Nonessential
FBgn0086365,,1,347,NE,Nonessential
FBgn0086367,,1,347,NE,Nonessential
FBgn0086368,,1,347,NE,Nonessential
FBgn0086370,,1,347,NE,Nonessential
FBgn0086371,,1,347,NE,Nonessential
FBgn0086372,,1,347,NE,Nonessential
FBgn0086377,,1,347,NE,Nonessential
FBgn0086378,,1,347,NE,Nonessential
FBgn0086384,,1,347,NE,Nonessential
FBgn0086408,,2,"363,347","NE,NE",Nonessential
FBgn0086441,,1,347,NE,Nonessential
FBgn0086442,,1,347,NE,Nonessential
FBgn0086443,,1,347,NE,Nonessential
FBgn0086444,,1,347,NE,Nonessential
FBgn0086445,,1,347,NE,Nonessential
FBgn0086446,,1,347,NE,Nonessential
FBgn0086447,,1,347,NE,Nonessential
FBgn0086448,,1,347,NE,Nonessential
FBgn0086450,,1,347,NE,Nonessential
FBgn0086451,,1,347,NE,Nonessential
FBgn0086472,,1,347,NE,Nonessential
FBgn0086475,,1,347,NE,Nonessential
FBgn0086519,,1,347,NE,Nonessential
FBgn0086532,,1,347,NE,Nonessential
FBgn0086558,,1,347,NE,Nonessential
FBgn0086604,,1,347,NE,Nonessential
FBgn0086605,,1,347,NE,Nonessential
FBgn0086608,,1,347,NE,Nonessential
FBgn0086610,,2,"347,363","NE,NE",Nonessential
FBgn0086611,,1,347,NE,Nonessential
FBgn0086613,,1,347,NE,Nonessential
FBgn0086655,,1,347,NE,Nonessential
FBgn0086656,,1,347,E,Essential
FBgn0086657,,1,347,NE,Nonessential
FBgn0086673,,1,347,NE,Nonessential
FBgn0086674,,1,347,E,Essential
FBgn0086675,,1,347,NE,Nonessential
FBgn0086676,,1,347,NE,Nonessential
FBgn0086677,,1,347,NE,Nonessential
FBgn0086679,,2,"347,363","NE,NE",Nonessential
FBgn0086680,,1,347,NE,Nonessential
FBgn0086681,,1,347,NE,Nonessential
FBgn0086683,,1,347,NE,Nonessential
FBgn0086685,,1,347,NE,Nonessential
FBgn0086686,,1,347,NE,Nonessential
FBgn0086687,,1,347,E,Essential
FBgn0086689,,1,347,NE,Nonessential
FBgn0086690,,1,347,NE,Nonessential
FBgn0086691,,1,347,NE,Nonessential
FBgn0086693,,1,347,NE,Nonessential
FBgn0086694,,1,347,NE,Nonessential
FBgn0086695,,1,347,NE,Nonessential
FBgn0086697,,1,347,NE,Nonessential
FBgn0086698,,1,347,NE,Nonessential
FBgn0086699,,1,347,NE,Nonessential
FBgn0086704,,1,347,NE,Nonessential
FBgn0086706,,1,347,NE,Nonessential
FBgn0086707,,1,347,NE,Nonessential
FBgn0086708,,1,347,NE,Nonessential
FBgn0086710,,1,347,NE,Nonessential
FBgn0086711,,1,347,NE,Nonessential
FBgn0086712,,1,347,NE,Nonessential
FBgn0086736,,1,347,NE,Nonessential
FBgn0086757,,1,347,NE,Nonessential
FBgn0086758,,1,347,NE,Nonessential
FBgn0086768,,1,347,NE,Nonessential
FBgn0086778,,1,347,NE,Nonessential
FBgn0086779,,1,347,NE,Nonessential
FBgn0086782,,1,347,NE,Nonessential
FBgn0086783,,2,"363,347","E,NE",Conditional
FBgn0086784,,1,347,NE,Nonessential
FBgn0086785,,1,347,NE,Nonessential
FBgn0086855,,1,347,NE,Nonessential
FBgn0086856,,1,347,NE,Nonessential
FBgn0086895,,1,347,NE,Nonessential
FBgn0086896,,1,347,NE,Nonessential
FBgn0086897,,1,347,NE,Nonessential
FBgn0086898,,1,347,NE,Nonessential
FBgn0086899,,1,347,NE,Nonessential
FBgn0086900,,1,347,NE,Nonessential
FBgn0086901,,1,347,NE,Nonessential
FBgn0086902,,1,347,NE,Nonessential
FBgn0086904,,1,347,NE,Nonessential
FBgn0086906,,1,347,NE,Nonessential
FBgn0086907,,1,347,NE,Nonessential
FBgn0086908,,1,347,NE,Nonessential
FBgn0086909,,1,347,NE,Nonessential
FBgn0086910,,1,347,NE,Nonessential
FBgn0086911,,1,347,NE,Nonessential
FBgn0086912,,1,347,NE,Nonessential
FBgn0086913,,1,347,NE,Nonessential
FBgn0086915,,1,347,NE,Nonessential
FBgn0086916,,1,347,NE,Nonessential
FBgn0086917,,1,347,NE,Nonessential
FBgn0087002,,1,347,NE,Nonessential
FBgn0087005,,1,347,NE,Nonessential
FBgn0087007,,1,347,NE,Nonessential
FBgn0087008,,1,347,NE,Nonessential
FBgn0087011,,1,347,NE,Nonessential
FBgn0087012,,1,347,NE,Nonessential
FBgn0087013,,1,347,NE,Nonessential
FBgn0087021,,1,347,NE,Nonessential
FBgn0087035,,1,347,NE,Nonessential
FBgn0087039,,1,347,NE,Nonessential
FBgn0087040,,1,347,NE,Nonessential
FBgn0087041,,1,347,NE,Nonessential
FBgn0243486,,1,347,NE,Nonessential
FBgn0243505,,1,347,NE,Nonessential
FBgn0243511,,1,347,NE,Nonessential
FBgn0243512,,1,347,NE,Nonessential
FBgn0243513,,1,347,NE,Nonessential
FBgn0243514,,1,347,NE,Nonessential
FBgn0243516,,1,347,NE,Nonessential
FBgn0243517,,1,347,NE,Nonessential
FBgn0243586,,1,347,NE,Nonessential
FBgn0250732,,1,347,NE,Nonessential
FBgn0250746,,1,347,E,Essential
FBgn0250747,,1,347,NE,Nonessential
FBgn0250753,,1,347,NE,Nonessential
FBgn0250754,,1,347,NE,Nonessential
FBgn0250755,,1,347,NE,Nonessential
FBgn0250756,,1,347,NE,Nonessential
FBgn0250757,,1,347,NE,Nonessential
FBgn0250785,,2,"347,363","NE,E",Conditional
FBgn0250786,,1,347,NE,Nonessential
FBgn0250788,,1,347,NE,Nonessential
FBgn0250789,,1,347,NE,Nonessential
FBgn0250791,,1,347,NE,Nonessential
FBgn0250814,,1,347,NE,Nonessential
FBgn0250815,,1,347,NE,Nonessential
FBgn0250816,,1,347,NE,Nonessential
FBgn0250818,,1,347,NE,Nonessential
FBgn0250819,,1,347,NE,Nonessential
FBgn0250820,,1,347,NE,Nonessential
FBgn0250821,,2,"347,363","NE,NE",Nonessential
FBgn0250822,,1,347,NE,Nonessential
FBgn0250823,,1,347,NE,Nonessential
FBgn0250824,,1,347,NE,Nonessential
FBgn0250825,,1,347,NE,Nonessential
FBgn0250826,,1,347,NE,Nonessential
FBgn0250827,,1,347,NE,Nonessential
FBgn0250829,,1,347,NE,Nonessential
FBgn0250830,,1,347,NE,Nonessential
FBgn0250831,,1,347,NE,Nonessential
FBgn0250832,,1,347,NE,Nonessential
FBgn0250833,,1,347,NE,Nonessential
FBgn0250834,,1,347,NE,Nonessential
FBgn0250835,,1,347,NE,Nonessential
FBgn0250836,,1,347,NE,Nonessential
FBgn0250837,,1,347,NE,Nonessential
FBgn0250838,,1,347,NE,Nonessential
FBgn0250839,,1,347,NE,Nonessential
FBgn0250840,,1,347,NE,Nonessential
FBgn0250841,,1,347,NE,Nonessential
FBgn0250842,,1,347,NE,Nonessential
FBgn0250843,,1,347,E,Essential
FBgn0250844,,1,347,NE,Nonessential
FBgn0250845,,1,347,NE,Nonessential
FBgn0250846,,1,347,NE,Nonessential
FBgn0250847,,1,347,NE,Nonessential
FBgn0250848,,1,347,NE,Nonessential
FBgn0250849,,1,347,NE,Nonessential
FBgn0250850,,1,347,NE,Nonessential
FBgn0250851,,1,347,NE,Nonessential
FBgn0250861,,1,347,NE,Nonessential
FBgn0250862,,1,347,NE,Nonessential
FBgn0250867,,1,347,NE,Nonessential
FBgn0250868,,1,347,NE,Nonessential
FBgn0250869,,1,347,NE,Nonessential
FBgn0250870,,1,347,NE,Nonessential
FBgn0250871,,1,347,NE,Nonessential
FBgn0250874,,1,347,NE,Nonessential
FBgn0250876,,1,347,NE,Nonessential
FBgn0250903,,1,347,NE,Nonessential
FBgn0250904,,1,347,NE,Nonessential
FBgn0250906,,1,347,NE,Nonessential
FBgn0250907,,1,347,NE,Nonessential
FBgn0250908,,1,347,NE,Nonessential
FBgn0250910,,1,347,NE,Nonessential
FBgn0250911,,1,347,NE,Nonessential
FBgn0259098,,1,347,NE,Nonessential
FBgn0259099,,1,347,NE,Nonessential
FBgn0259100,,1,347,NE,Nonessential
FBgn0259101,,1,347,NE,Nonessential
FBgn0259108,,1,347,NE,Nonessential
FBgn0259109,,1,347,NE,Nonessential
FBgn0259110,,1,347,NE,Nonessential
FBgn0259111,,1,347,NE,Nonessential
FBgn0259112,,1,347,NE,Nonessential
FBgn0259113,,1,347,NE,Nonessential
FBgn0259139,,1,347,NE,Nonessential
FBgn0259140,,1,347,NE,Nonessential
FBgn0259141,,1,347,NE,Nonessential
FBgn0259142,,1,347,NE,Nonessential
FBgn0259143,,1,347,NE,Nonessential
FBgn0259144,,1,347,NE,Nonessential
FBgn0259145,,1,347,NE,Nonessential
FBgn0259146,,1,347,NE,Nonessential
FBgn0259147,,1,347,NE,Nonessential
FBgn0259148,,1,347,NE,Nonessential
FBgn0259149,,1,347,NE,Nonessential
FBgn0259150,,1,347,NE,Nonessential
FBgn0259151,,1,347,NE,Nonessential
FBgn0259152,,1,347,NE,Nonessential
FBgn0259162,,1,347,E,Essential
FBgn0259163,,1,347,NE,Nonessential
FBgn0259164,,1,347,NE,Nonessential
FBgn0259166,,1,347,NE,Nonessential
FBgn0259167,,1,347,NE,Nonessential
FBgn0259168,,1,347,NE,Nonessential
FBgn0259170,,1,347,NE,Nonessential
FBgn0259171,,1,347,NE,Nonessential
FBgn0259172,,1,347,E,Essential
FBgn0259173,,1,347,NE,Nonessential
FBgn0259174,,1,347,NE,Nonessential
FBgn0259175,,1,347,NE,Nonessential
FBgn0259176,,1,347,NE,Nonessential
FBgn0259178,,1,347,NE,Nonessential
FBgn0259179,,1,347,NE,Nonessential
FBgn0259181,,1,347,NE,Nonessential
FBgn0259182,,1,347,NE,Nonessential
FBgn0259183,,1,347,NE,Nonessential
FBgn0259184,,1,347,NE,Nonessential
FBgn0259185,,1,347,NE,Nonessential
FBgn0259186,,1,347,NE,Nonessential
FBgn0259187,,1,347,NE,Nonessential
FBgn0259188,,1,347,NE,Nonessential
FBgn0259189,,1,347,NE,Nonessential
FBgn0259190,,1,347,NE,Nonessential
FBgn0259192,,1,347,NE,Nonessential
FBgn0259193,,1,347,NE,Nonessential
FBgn0259194,,1,347,NE,Nonessential
FBgn0259195,,1,347,NE,Nonessential
FBgn0259196,,1,347,NE,Nonessential
FBgn0259198,,1,347,NE,Nonessential
FBgn0259199,,1,347,NE,Nonessential
FBgn0259200,,1,347,NE,Nonessential
FBgn0259201,,1,347,NE,Nonessential
FBgn0259202,,1,347,NE,Nonessential
FBgn0259203,,1,347,NE,Nonessential
FBgn0259204,,1,347,NE,Nonessential
FBgn0259209,,1,347,NE,Nonessential
FBgn0259210,,1,347,NE,Nonessential
FBgn0259211,,1,347,NE,Nonessential
FBgn0259212,,1,347,E,Essential
FBgn0259213,,1,347,NE,Nonessential
FBgn0259214,,1,347,NE,Nonessential
FBgn0259215,,1,347,NE,Nonessential
FBgn0259216,,1,347,NE,Nonessential
FBgn0259217,,1,347,NE,Nonessential
FBgn0259219,,1,347,NE,Nonessential
FBgn0259220,,1,347,NE,Nonessential
FBgn0259221,,1,347,NE,Nonessential
FBgn0259222,,1,347,NE,Nonessential
FBgn0259223,,1,347,NE,Nonessential
FBgn0259224,,1,347,NE,Nonessential
FBgn0259225,,1,347,NE,Nonessential
FBgn0259226,,1,347,NE,Nonessential
FBgn0259227,,1,347,NE,Nonessential
FBgn0259228,,1,347,NE,Nonessential
FBgn0259229,,1,347,NE,Nonessential
FBgn0259230,,1,347,NE,Nonessential
FBgn0259231,,1,347,NE,Nonessential
FBgn0259232,,1,347,NE,Nonessential
FBgn0259233,,1,347,NE,Nonessential
FBgn0259234,,1,347,NE,Nonessential
FBgn0259236,,1,347,NE,Nonessential
FBgn0259237,,1,347,NE,Nonessential
FBgn0259238,,1,347,NE,Nonessential
FBgn0259239,,1,347,E,Essential
FBgn0259240,,1,347,E,Essential
FBgn0259241,,1,347,NE,Nonessential
FBgn0259242,,1,347,NE,Nonessential
FBgn0259243,,1,347,NE,Nonessential
FBgn0259244,,1,347,E,Essential
FBgn0259245,,1,347,NE,Nonessential
FBgn0259246,,1,347,NE,Nonessential
FBgn0259247,,1,347,NE,Nonessential
FBgn0259481,,1,347,NE,Nonessential
FBgn0259482,,1,347,NE,Nonessential
FBgn0259483,,1,347,NE,Nonessential
FBgn0259676,,1,347,NE,Nonessential
FBgn0259677,,1,347,NE,Nonessential
FBgn0259678,,1,347,NE,Nonessential
FBgn0259680,,1,347,NE,Nonessential
FBgn0259682,,1,347,NE,Nonessential
FBgn0259683,,1,347,NE,Nonessential
FBgn0259685,,1,347,NE,Nonessential
FBgn0259697,,1,347,NE,Nonessential
FBgn0259699,,1,347,NE,Nonessential
FBgn0259700,,1,347,NE,Nonessential
FBgn0259701,,1,347,NE,Nonessential
FBgn0259702,,1,347,NE,Nonessential
FBgn0259703,,1,347,NE,Nonessential
FBgn0259704,,1,347,NE,Nonessential
FBgn0259705,,1,347,NE,Nonessential
FBgn0259707,,1,347,NE,Nonessential
FBgn0259708,,1,347,NE,Nonessential
FBgn0259709,,1,347,NE,Nonessential
FBgn0259710,,1,347,NE,Nonessential
FBgn0259711,,1,347,NE,Nonessential
FBgn0259712,,1,347,NE,Nonessential
FBgn0259713,,1,347,NE,Nonessential
FBgn0259714,,1,347,NE,Nonessential
FBgn0259715,,1,347,NE,Nonessential
FBgn0259716,,1,347,NE,Nonessential
FBgn0259717,,1,347,NE,Nonessential
FBgn0259718,,1,347,NE,Nonessential
FBgn0259719,,1,347,NE,Nonessential
FBgn0259720,,1,347,NE,Nonessential
FBgn0259721,,1,347,NE,Nonessential
FBgn0259722,,1,347,NE,Nonessential
FBgn0259725,,1,347,NE,Nonessential
FBgn0259726,,1,347,NE,Nonessential
FBgn0259727,,1,347,NE,Nonessential
FBgn0259728,,1,347,NE,Nonessential
FBgn0259729,,1,347,NE,Nonessential
FBgn0259730,,1,347,NE,Nonessential
FBgn0259731,,1,347,NE,Nonessential
FBgn0259732,,1,347,NE,Nonessential
FBgn0259733,,1,347,NE,Nonessential
FBgn0259734,,1,347,NE,Nonessential
FBgn0259735,,1,347,E,Essential
FBgn0259736,,1,347,NE,Nonessential
FBgn0259737,,1,347,NE,Nonessential
FBgn0259738,,1,347,NE,Nonessential
FBgn0259739,,1,347,NE,Nonessential
FBgn0259740,,1,347,NE,Nonessential
FBgn0259741,,1,347,NE,Nonessential
FBgn0259742,,1,347,NE,Nonessential
FBgn0259743,,1,347,NE,Nonessential
FBgn0259744,,1,347,NE,Nonessential
FBgn0259745,,1,347,NE,Nonessential
FBgn0259748,,1,347,NE,Nonessential
FBgn0259749,,1,347,NE,Nonessential
FBgn0259750,,1,347,NE,Nonessential
FBgn0259784,,1,347,NE,Nonessential
FBgn0259785,,1,347,NE,Nonessential
FBgn0259789,,1,347,NE,Nonessential
FBgn0259791,,1,347,NE,Nonessential
FBgn0259794,,1,347,NE,Nonessential
FBgn0259795,,1,347,NE,Nonessential
FBgn0259817,,1,347,NE,Nonessential
FBgn0259818,,1,347,NE,Nonessential
FBgn0259819,,1,347,NE,Nonessential
FBgn0259821,,1,347,NE,Nonessential
FBgn0259822,,1,347,NE,Nonessential
FBgn0259823,,1,347,NE,Nonessential
FBgn0259824,,2,"347,363","NE,NE",Nonessential
FBgn0259831,,1,347,NE,Nonessential
FBgn0259832,,1,347,NE,Nonessential
FBgn0259834,,1,347,NE,Nonessential
FBgn0259876,,1,347,NE,Nonessential
FBgn0259878,,1,347,NE,Nonessential
FBgn0259896,,1,347,NE,Nonessential
FBgn0259916,,1,347,NE,Nonessential
FBgn0259917,,1,347,NE,Nonessential
FBgn0259918,,1,347,NE,Nonessential
FBgn0259922,,1,347,NE,Nonessential
FBgn0259923,,1,347,NE,Nonessential
FBgn0259926,,1,347,NE,Nonessential
FBgn0259927,,1,347,NE,Nonessential
FBgn0259932,,1,347,NE,Nonessential
FBgn0259933,,1,347,NE,Nonessential
FBgn0259934,,1,347,NE,Nonessential
FBgn0259935,,1,347,NE,Nonessential
FBgn0259937,,1,347,NE,Nonessential
FBgn0259938,,1,347,NE,Nonessential
FBgn0259949,,1,347,NE,Nonessential
FBgn0259950,,1,347,NE,Nonessential
FBgn0259951,,1,347,NE,Nonessential
FBgn0259952,,1,347,NE,Nonessential
FBgn0259953,,1,347,NE,Nonessential
FBgn0259954,,1,347,NE,Nonessential
FBgn0259955,,1,347,NE,Nonessential
FBgn0259956,,1,347,NE,Nonessential
FBgn0259957,,1,347,NE,Nonessential
FBgn0259958,,1,347,NE,Nonessential
FBgn0259959,,1,347,NE,Nonessential
FBgn0259960,,1,347,NE,Nonessential
FBgn0259961,,1,347,NE,Nonessential
FBgn0259962,,1,347,NE,Nonessential
FBgn0259963,,1,347,NE,Nonessential
FBgn0259964,,1,347,NE,Nonessential
FBgn0259965,,1,347,NE,Nonessential
FBgn0259966,,1,347,NE,Nonessential
FBgn0259967,,1,347,NE,Nonessential
FBgn0259968,,1,347,NE,Nonessential
FBgn0259969,,1,347,NE,Nonessential
FBgn0259970,,1,347,NE,Nonessential
FBgn0259971,,1,347,NE,Nonessential
FBgn0259972,,1,347,NE,Nonessential
FBgn0259973,,1,347,NE,Nonessential
FBgn0259974,,1,347,NE,Nonessential
FBgn0259975,,1,347,NE,Nonessential
FBgn0259977,,1,347,NE,Nonessential
FBgn0259978,,1,347,NE,Nonessential
FBgn0259979,,1,347,NE,Nonessential
FBgn0259982,,1,347,NE,Nonessential
FBgn0259984,,1,347,NE,Nonessential
FBgn0259985,,1,347,NE,Nonessential
FBgn0259986,,1,347,NE,Nonessential
FBgn0259989,,1,347,NE,Nonessential
FBgn0259990,,1,347,NE,Nonessential
FBgn0259991,,1,347,NE,Nonessential
FBgn0259992,,1,347,NE,Nonessential
FBgn0259994,,1,347,NE,Nonessential
FBgn0259995,,1,347,NE,Nonessential
FBgn0259996,,1,347,NE,Nonessential
FBgn0259997,,1,347,NE,Nonessential
FBgn0259998,,1,347,NE,Nonessential
FBgn0259999,,1,347,NE,Nonessential
FBgn0260000,,1,347,NE,Nonessential
FBgn0260003,,1,347,NE,Nonessential
FBgn0260004,,1,347,NE,Nonessential
FBgn0260005,,1,347,NE,Nonessential
FBgn0260006,,1,347,NE,Nonessential
FBgn0260007,,1,347,NE,Nonessential
FBgn0260008,,1,347,NE,Nonessential
FBgn0260010,,1,347,NE,Nonessential
FBgn0260011,,1,347,NE,Nonessential
FBgn0260012,,1,347,NE,Nonessential
FBgn0260026,,1,347,NE,Nonessential
FBgn0260027,,1,347,NE,Nonessential
FBgn0260049,,1,347,NE,Nonessential
FBgn0260222,,1,347,NE,Nonessential
FBgn0260223,,1,347,NE,Nonessential
FBgn0260224,,1,347,NE,Nonessential
FBgn0260225,,1,347,NE,Nonessential
FBgn0260226,,1,347,NE,Nonessential
FBgn0260228,,1,347,NE,Nonessential
FBgn0260229,,1,347,NE,Nonessential
FBgn0260230,,1,347,NE,Nonessential
FBgn0260231,,1,347,NE,Nonessential
FBgn0260232,,1,347,NE,Nonessential
FBgn0260233,,1,347,NE,Nonessential
FBgn0260234,,1,347,NE,Nonessential
FBgn0260235,,1,347,NE,Nonessential
FBgn0260236,,1,347,NE,Nonessential
FBgn0260237,,1,347,NE,Nonessential
FBgn0260238,,1,347,NE,Nonessential
FBgn0260241,,1,347,NE,Nonessential
FBgn0260243,,1,347,NE,Nonessential
FBgn0260386,,2,"347,363","NE,E",Conditional
FBgn0260387,,1,347,NE,Nonessential
FBgn0260388,,1,347,NE,Nonessential
FBgn0260390,,1,347,NE,Nonessential
FBgn0260392,,1,347,NE,Nonessential
FBgn0260393,,1,347,NE,Nonessential
FBgn0260394,,1,347,NE,Nonessential
FBgn0260395,,1,347,NE,Nonessential
FBgn0260396,,1,347,NE,Nonessential
FBgn0260397,,1,347,NE,Nonessential
FBgn0260398,,1,347,NE,Nonessential
FBgn0260399,,1,347,NE,Nonessential
FBgn0260400,,1,347,NE,Nonessential
FBgn0260401,,1,347,NE,Nonessential
FBgn0260407,,1,347,NE,Nonessential
FBgn0260428,,1,347,NE,Nonessential
FBgn0260429,,1,347,NE,Nonessential
FBgn0260430,,1,347,NE,Nonessential
FBgn0260431,,1,347,NE,Nonessential
FBgn0260432,,1,347,NE,Nonessential
FBgn0260434,,1,347,NE,Nonessential
FBgn0260436,,1,347,NE,Nonessential
FBgn0260439,,1,347,NE,Nonessential
FBgn0260440,,1,347,NE,Nonessential
FBgn0260441,,1,347,NE,Nonessential
